dataset,construction,representation,model,rep_kind,model_name,labelling,h,edge_labels,norm,min_df,with_size,max_blocks,windows,calls,cross_section,extern,arch_weight,dim,n_features,n_train,cv_macro_f1,cv_macro_f1_foldmean,cv_macro_f1_foldstd,cv_balanced_acc,cv_auc,cv_macro_f1_at_oof_thr,cv_balanced_acc_at_oof_thr,oof_threshold_f1,oof_threshold_ba,seconds,stage
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d64/ep12,"MLP(hidden_layer_sizes=(256,))",graph2vec,MLP,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,64,64,2017,0.8432205905926493,0.8436966356052839,0.038181416486358574,0.8382639998727826,0.9353069913889749,0.8916794959006122,0.8914726601944836,0.30210677623748783,0.27719303369522097,4.3,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d128/ep12,"SVM-RBF(C=10.0,gamma=scale)",graph2vec,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,128,2017,0.7838423544417134,0.7839720663327483,0.039422859178636784,0.7799085028902193,0.9381584492203962,0.8714227685666169,0.8742014129077913,-0.5414416907966186,-0.6065829010737211,246.2,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d128/ep12,RF(n_estimators=400),graph2vec,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,128,2017,0.8002096060738717,0.7987654916682034,0.05475510903926316,0.7953614364430026,0.9391359357234296,0.8868952505344563,0.8896831691434297,0.36180000000000007,0.3225,4.0,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d128/ep12,"MLP(hidden_layer_sizes=(256,))",graph2vec,MLP,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,128,2017,0.83247714436884,0.8311173100661412,0.0421282232164215,0.8272358450810613,0.9322835913460391,0.870117969201994,0.8730564566785137,0.20099271655082732,0.14900681078433997,3.2,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d256/ep12,"SVM-RBF(C=10.0,gamma=scale)",graph2vec,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,256,256,2017,0.7877246094390751,0.787762729815511,0.06461299466724821,0.7835048779906018,0.9226031454491966,0.8598702219010963,0.8609921761324333,-0.43235280582465413,-0.5014851999826792,281.6,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d256/ep12,RF(n_estimators=400),graph2vec,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,256,256,2017,0.8016863619333859,0.7988700306777414,0.053598010956311365,0.7969894210815066,0.9236208843196655,0.8846885528357197,0.8893377938919765,0.35,0.35,12.6,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d256/ep12,"MLP(hidden_layer_sizes=(256,))",graph2vec,MLP,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,256,256,2017,0.8054847701422112,0.8052479842390727,0.048334730566768104,0.8008973793224086,0.9020694686289944,0.8354187560455995,0.8374191970994442,0.15249457657337195,0.15249457657337195,77.7,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,size_only/dom_term/h1/el0/binary/df3/size0,LR(C=1.0),size_only,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,22,2017,0.7040142802207354,0.6915744616875472,0.14341718800506154,0.7028187589946648,0.8106041631880669,0.7698304017628773,0.78075280872075,0.3702051327964853,0.3702051327964853,6.1,4_control
balanced,b20000/w4/calls0/xs0/ext0,size_only/dom_term/h1/el0/binary/df3/size0,"LR(C=1.0,class_weight=balanced)",size_only,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,22,2017,0.7369026443732953,0.7343047303663051,0.06692233486653282,0.7388113326813444,0.8120920099547583,0.7673334745113434,0.7784027661824455,0.41555461884368444,0.41555461884368444,5.7,4_control
balanced,b20000/w4/calls0/xs0/ext0,size_only/dom_term/h1/el0/binary/df3/size0,"RF(n_estimators=600,min_samples_leaf=2)",size_only,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,128,22,2017,0.5499668335041911,0.5408250828432043,0.1178253313335451,0.5949662675222034,0.8405663359015337,0.7540321311681772,0.7641961651917404,0.17098809523809527,0.16965214285714286,20.6,4_control
