family,file,machine,arch,dotnet,upx,n_exec,max_entropy,tag
system,msinfo32.exe,0x14c,x86,0,0,1,6.13,plain
system,msinfo32_20921491.exe,0x8664,x64,0,0,2,6.05,plain
system,msra.exe,0x8664,x64,0,0,2,6.16,plain
system,mstsc.exe,0x8664,x64,0,0,2,6.36,plain
system,mtstocom.exe,0x14c,x86,0,0,1,6.40,plain
system,nbtstat.exe,0x8664,x64,0,0,2,6.10,plain
system,ndadmin.exe,0x8664,x64,0,0,2,5.97,plain
system,net.exe,0x8664,x64,0,0,2,6.18,plain
system,netsh.exe,0x8664,x64,0,0,2,6.13,plain
system,newdev.exe,0x8664,x64,0,0,2,5.96,plain
system,ngen.exe,0x8664,x64,0,0,1,6.27,plain
system,ngen_791f4441.exe,0x8664,x64,0,0,1,5.97,plain
system,ngentask.exe,0x8664,x64,1,0,1,5.63,dotnet
system,nslookup.exe,0x8664,x64,0,0,2,6.27,plain
system,ntoskrnl.exe,0x8664,x64,0,0,18,6.56,plain
system,nvdebugdump.exe,0x8664,x64,0,0,1,6.07,plain
system,nvidia-pcc.exe,0x8664,x64,0,0,1,6.31,plain
system,nvidia-smi.exe,0x8664,x64,0,0,1,6.44,plain
system,odbcad32.exe,0x8664,x64,0,0,2,5.74,plain
system,openfiles.exe,0x14c,x86,0,0,1,6.22,plain
system,pcwrun.exe,0x8664,x64,0,0,2,5.86,plain
system,perfmon.exe,0x14c,x86,0,0,1,6.24,plain
system,pnputil.exe,0x8664,x64,0,0,2,6.34,plain
system,poqexec.exe,0x8664,x64,0,0,2,6.25,plain
system,poqexec_e7fb0f1a.exe,0x14c,x86,0,0,1,6.67,plain
system,print.exe,0x14c,x86,0,0,1,5.70,plain
system,print_2206ce4b.exe,0x8664,x64,0,0,2,5.58,plain
system,provlaunch.exe,0x14c,x86,0,0,1,6.22,plain
system,rasautou.exe,0x8664,x64,0,0,2,5.92,plain
system,rasautou_68165265.exe,0x14c,x86,0,0,1,5.96,plain
system,raserver.exe,0x8664,x64,0,0,2,6.06,plain
system,rdrleakdiag.exe,0x8664,x64,0,0,2,6.13,plain
system,recover.exe,0x14c,x86,0,0,1,5.65,plain
system,reg.exe,0x8664,x64,0,0,2,6.21,plain
system,regedt32.exe,0x8664,x64,0,0,2,5.74,plain
system,regedt32_7738177a.exe,0x14c,x86,0,0,1,5.73,plain
system,regsvr32.exe,0x14c,x86,0,0,1,6.41,plain
system,regsvr32_c713ca1c.exe,0x8664,x64,0,0,2,6.14,plain
system,relog.exe,0x8664,x64,0,0,2,6.27,plain
system,relog_a41c5dc3.exe,0x14c,x86,0,0,1,6.35,plain
system,resmon.exe,0x8664,x64,0,0,2,5.67,plain
system,rgnupdt.exe,0x8664,x64,0,0,2,6.10,plain
system,rstrui.exe,0x8664,x64,0,0,2,6.26,plain
system,rundll32.exe,0x8664,x64,0,0,2,6.10,plain
system,runexehelper.exe,0x8664,x64,0,0,2,6.12,plain
system,runonce.exe,0x8664,x64,0,0,2,6.13,plain
system,sdiagnhost.exe,0x8664,x64,0,0,2,6.07,plain
system,sdiagnhost_a6e9c3f8.exe,0x14c,x86,0,0,1,6.21,plain
system,sessionmsg.exe,0x8664,x64,0,0,2,6.02,plain
system,setup16.exe,0x14c,x86,0,0,1,6.23,plain
system,setupcl.exe,0x8664,x64,0,0,1,5.76,plain
system,sigverif.exe,0x8664,x64,0,0,2,5.96,plain
system,snmptrap.exe,0x8664,x64,0,0,2,5.73,plain
system,sort.exe,0x14c,x86,0,0,1,6.31,plain
system,sppsvc.exe,0x8664,x64,0,0,6,7.21,packed_other
system,stordiag.exe,0x8664,x64,0,0,2,6.27,plain
system,subst.exe,0x8664,x64,0,0,2,5.64,plain
system,sudo.exe,0x8664,x64,0,0,1,6.17,plain
system,systeminfo.exe,0x14c,x86,0,0,1,6.09,plain
system,systray.exe,0x8664,x64,0,0,2,5.73,plain
system,takeown.exe,0x14c,x86,0,0,1,6.21,plain
system,timeout.exe,0x14c,x86,0,0,1,6.25,plain
system,tracerpt.exe,0x8664,x64,0,0,2,6.38,plain
system,ttdinject.exe,0x14c,x86,0,0,1,6.53,plain
system,typeperf.exe,0x14c,x86,0,0,1,6.33,plain
system,tzutil.exe,0x8664,x64,0,0,2,6.25,plain
system,tzutil_1341f06c.exe,0x14c,x86,0,0,1,6.28,plain
system,upnpcont.exe,0x8664,x64,0,0,2,6.12,plain
system,vbc.exe,0x8664,x64,0,0,1,6.36,plain
system,vds.exe,0x8664,x64,0,0,2,6.17,plain
system,vssadmin.exe,0x8664,x64,0,0,2,6.06,plain
system,vulkaninfo-1-999-0-0-0.exe,0x8664,x64,0,0,1,5.71,plain
system,vulkaninfo.exe,0x14c,x86,0,0,1,5.79,plain
system,wermgr.exe,0x14c,x86,0,0,1,6.48,plain
system,wextract.exe,0x8664,x64,0,0,2,6.15,plain
system,wiaacmgr.exe,0x14c,x86,0,0,1,6.19,plain
system,wiaacmgr_2d886cb4.exe,0x8664,x64,0,0,2,6.06,plain
system,wininit.exe,0x8664,x64,0,0,2,6.37,plain
system,wlanext.exe,0x8664,x64,0,0,2,6.23,plain
system,wowreg32.exe,0x8664,x64,0,0,2,5.98,plain
system,wowreg32_e7cb522b.exe,0x14c,x86,0,0,1,5.79,plain
system,wpr.exe,0x8664,x64,0,0,2,6.23,plain
system,wscadminui.exe,0x8664,x64,0,0,2,5.53,plain
system,wscript.exe,0x8664,x64,0,0,2,6.11,plain
system,wscript_2447bbda.exe,0x14c,x86,0,0,1,6.33,plain
system,wsmprovhost.exe,0x8664,x64,0,0,2,5.84,plain
system,wusa.exe,0x8664,x64,0,0,2,6.16,plain
system,wusa_03ca1617.exe,0x14c,x86,0,0,1,6.48,plain
system,xcopy.exe,0x8664,x64,0,0,2,5.71,plain
system,xgamecontrol.exe,0x8664,x64,0,0,1,6.36,plain
system,xwizard.exe,0x14c,x86,0,0,1,6.10,plain
