cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
265,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.867703,0.86241,0.940203,0.882219,0.882219,0.053839,0.5,default,0.38907512,0.38907512,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
266,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.867411,0.861295,0.971669,0.906934,0.901978,0.036825,0.5,default,0.37059894,0.37059894,"LogReg(C=1.0,class_weight=None)|w=class_arch"
267,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.86719,0.861367,0.934055,0.891579,0.901648,0.064728,0.0,default,-0.62025977,-0.62025977,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
268,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.867135,0.860773,0.963948,0.865619,0.874082,0.060965,0.5,default,0.17069432,0.17069432,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
269,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.866723,0.862106,0.919503,0.85891,0.85891,0.060437,0.5,default,0.39051238,0.39051238,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
270,tfidf,SW,,head,5000,1-2,tfidf,,,7629,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.866476,0.860012,0.973092,0.91722,0.897716,0.052218,0.5,default,0.25343184,0.25343184,"LogReg(C=1.0,class_weight=None)|w=class_arch"
271,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.866319,0.860678,0.905927,0.883575,0.883575,0.079609,0.5,default,0.31604608,0.37644762,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
272,tfidf,SW,,strided,20000,1-1,tfidf,,,515,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.866214,0.86047,0.969637,0.931103,0.931103,0.04752,0.5,default,0.21587172,0.21587172,"LogReg(C=10.0,class_weight=None)|w=none"
273,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.866009,0.863334,0.916191,0.85379,0.85379,0.03726,0.5,default,0.46645969,0.46645969,"LogReg(C=1.0,class_weight=balanced)|w=none"
274,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.86578,0.859635,0.930064,0.894125,0.895306,0.094372,0.0,default,-0.50978085,-0.50978085,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
275,tfidf,SW,,strided,5000,1-3,tfidf,,,64244,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.865757,0.859146,0.982898,0.925692,0.92199,0.048488,0.0,default,-0.51953766,-0.51953766,"LinearSVC(C=1.0,class_weight=None)|w=none"
276,tfidf,SW,,head,20000,1-1,tfidf,,,461,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.865457,0.859499,0.97204,0.919227,0.919227,0.042682,0.0,default,-0.3327934,-0.3327934,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
277,tfidf,SW,,head,5000,1-2,tfidf,,,7629,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.865384,0.858906,0.973886,0.90541,0.90541,0.051578,0.0,default,-0.31391694,-0.31391694,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
278,tfidf,SW,,head,50000,1-2,tfidf,,,15661,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.864635,0.858425,0.984532,0.933089,0.933089,0.049394,0.0,default,-0.37464982,-0.37464982,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
279,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.864428,0.860175,0.920002,0.868947,0.886202,0.068538,0.5,default,0.46114964,0.46114964,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
280,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.864348,0.857904,0.920856,0.859224,0.859224,0.062275,0.5,default,0.22677753,0.22677753,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
281,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.864315,0.858778,0.954323,0.92078,0.92078,0.057911,0.5,default,0.24460451,0.24460451,"LogReg(C=1.0,class_weight=balanced)|w=none"
282,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.864262,0.858674,0.919666,0.871737,0.865889,0.035386,0.0,default,-0.53950776,-0.53950776,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
283,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.864259,0.858185,0.979914,0.917138,0.917973,0.046914,0.0,default,-0.49099923,-0.43446196,"LinearSVC(C=1.0,class_weight=balanced)|w=none"
284,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.864209,0.85857,0.921486,0.872224,0.872224,0.036605,0.0,default,-0.52272816,-0.52272816,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
285,tfidf,SW,,strided,20000,1-1,tfidf,,,515,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.863614,0.857913,0.970599,0.930574,0.924976,0.05078,0.0,default,-0.35031674,-0.35031674,"LinearSVC(C=1.0,class_weight=None)|w=none"
286,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.863602,0.857423,0.964891,0.885701,0.868846,0.071871,0.5,default,0.13109117,0.29135962,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
287,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.863601,0.858402,0.89955,0.885372,0.885372,0.070284,0.5,default,0.42407737,0.42407737,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
288,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.863592,0.85959,0.932961,0.85905,0.84673,0.051019,0.5,default,0.40417579,0.40417579,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
289,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.863514,0.858787,0.946531,0.916005,0.916005,0.069526,0.0,default,-0.57398518,-0.57398518,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
290,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.863498,0.858194,0.96657,0.926756,0.926756,0.036291,0.5,default,0.29309041,0.29309041,"LogReg(C=1.0,class_weight=None)|w=none"
291,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.863487,0.857214,0.966542,0.888342,0.888342,0.065544,0.5,default,0.136,0.146,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
292,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.863395,0.857496,0.948545,0.888491,0.889959,0.074601,0.0,default,-0.97670158,-0.97670158,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
293,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.863125,0.858547,0.921257,0.890316,0.890316,0.067809,0.0,default,-0.33000935,-0.33000935,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
294,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.863076,0.858443,0.941276,0.865797,0.866743,0.049276,0.5,default,0.2912518,0.2912518,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
295,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.863011,0.857745,0.940363,0.915575,0.915575,0.064516,0.0,default,-0.64206904,-0.64206904,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
296,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.862999,0.856766,0.980176,0.917138,0.915431,0.047598,0.0,default,-0.59216348,-0.5092459,"LinearSVC(C=1.0,class_weight=None)|w=none"
297,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.862958,0.85764,0.961001,0.928637,0.928637,0.071921,0.0,default,-0.58873695,-0.58873695,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
298,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.862824,0.856453,0.969442,0.903685,0.903685,0.061401,0.5,default,0.20750582,0.20750582,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
299,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.862729,0.857713,0.936226,0.884307,0.888651,0.062254,0.0,default,-0.27439747,-0.27439747,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
300,tfidf,SW,,strided,5000,1-2,tfidf,,,10897,LogReg,"{""C"": ""10.0"", ""class_weight"": ""None""}",none,0.862683,0.85663,0.977118,0.90763,0.91081,0.046267,0.5,default,0.11223876,0.32565786,"LogReg(C=10.0,class_weight=None)|w=none"
301,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.862527,0.855932,0.975456,0.914234,0.914234,0.072747,0.5,default,0.24786269,0.24786269,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
302,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.862511,0.856317,0.889818,0.870467,0.870467,0.064327,0.0,default,-0.83128782,-0.83128782,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
303,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.862293,0.857368,0.914985,0.875487,0.875487,0.063309,0.5,default,0.21943436,0.21943436,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
304,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.862191,0.85716,0.940112,0.866877,0.866877,0.044544,0.5,default,0.27467446,0.27467446,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
305,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.861965,0.855764,0.965559,0.885985,0.883626,0.064701,0.5,default,0.14415081,0.14415081,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
306,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.861857,0.857024,0.915709,0.858845,0.858845,0.065717,0.5,default,0.3946595,0.3946595,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
307,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.861806,0.85692,0.918039,0.836885,0.856584,0.066431,0.5,default,0.38194283,0.38194283,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
308,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.86167,0.854857,0.975702,0.916184,0.916184,0.070821,0.5,default,0.22666667,0.22666667,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
309,tfidf,SW,,head,50000,1-2,tfidf,,,15661,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.861593,0.855523,0.983207,0.931597,0.931597,0.048389,0.5,default,0.26069604,0.26069604,"LogReg(C=1.0,class_weight=None)|w=class_arch"
310,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.861568,0.856992,0.915945,0.862664,0.862664,0.060286,0.5,default,0.41305892,0.41305892,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
311,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.86155,0.856398,0.934635,0.892897,0.892897,0.072392,0.0,default,-0.65131323,-0.65131323,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
312,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.861392,0.856085,0.946468,0.896395,0.896395,0.066842,0.0,default,-0.71679279,-0.71679279,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
313,tfidf,SW,,head,50000,1-1,tfidf,,,532,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.860958,0.855741,0.969016,0.921664,0.921664,0.030608,0.0,default,-0.30206067,-0.30206067,"LinearSVC(C=0.1,class_weight=None)|w=none"
314,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.860958,0.855251,0.961772,0.93251,0.933004,0.065337,0.0,default,-0.58791758,-0.58791758,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
315,w2v,SW,,head,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860902,0.855147,0.939475,0.893006,0.884852,0.105963,0.0,default,-0.86251653,-0.86251653,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
316,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860872,0.854658,0.887034,0.864064,0.869507,0.062623,0.0,default,-0.89472798,-0.45272916,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
317,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860783,0.855918,0.918428,0.890723,0.890723,0.062755,0.0,default,-0.34774174,-0.34774174,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
318,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.860754,0.854449,0.88175,0.870411,0.873738,0.055876,0.0,default,-0.33191233,-0.33191233,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
319,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.860577,0.855501,0.907426,0.858959,0.858959,0.069985,0.5,default,0.49297637,0.49297637,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
320,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.860526,0.854907,0.911647,0.903959,0.903959,0.05689,0.5,default,0.27762359,0.27762359,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
321,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.860452,0.853928,0.928479,0.84802,0.849957,0.059483,0.5,default,0.46669,0.49170174,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
322,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.860258,0.854875,0.968576,0.929293,0.925771,0.039929,0.0,default,-0.3490659,-0.3490659,"LinearSVC(C=0.1,class_weight=None)|w=none"
323,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.860149,0.854666,0.931432,0.886724,0.890021,0.058517,0.5,default,0.42351873,0.42351873,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
324,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.859964,0.853479,0.963762,0.869347,0.869638,0.062015,0.5,default,0.09534766,0.14403125,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
325,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.859879,0.854635,0.89655,0.884214,0.884214,0.071025,0.0,default,-0.05840832,-0.05840832,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
326,tfidf,SW,,head,5000,1-2,tfidf,,,7629,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.859598,0.853239,0.963104,0.906859,0.904797,0.051399,0.5,default,0.4106514,0.4106514,"LogReg(C=0.1,class_weight=None)|w=none"
327,tfidf,SW,,strided,20000,1-2,tfidf,,,15832,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.859598,0.853239,0.981477,0.929624,0.930068,0.048859,0.5,default,0.27686477,0.36440474,"LogReg(C=1.0,class_weight=None)|w=class_arch"
328,tfidf,SW,,head,20000,1-1,tfidf,,,461,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.859527,0.85352,0.957039,0.896739,0.894692,0.049992,0.5,default,0.41887399,0.47155469,"LogReg(C=0.1,class_weight=None)|w=none"
329,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.859527,0.85352,0.916296,0.856863,0.856863,0.034434,0.5,default,0.19769125,0.19769125,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
330,tfidf,SW,,strided,50000,1-1,tfidf,,,553,LinearSVC,"{""C"": ""1.0"", ""class_weight"": ""None""}",none,0.859469,0.853415,0.969798,0.936545,0.937931,0.073751,0.0,default,-0.36341337,-0.36341337,"LinearSVC(C=1.0,class_weight=None)|w=none"
331,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.859012,0.853946,0.940055,0.893817,0.894797,0.054874,0.0,default,-0.55321313,-0.55321313,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
